id,label
16197554,97758325
89754844,333138240
42454435,333138240
279317339,241945928
221496105,241945928
85676461,245914359
80983340,245914359
241945928,241945928
461391566,270449528
27062951,76662895
23055689,76662895
88346505,14654965
34856158,14654965
14413535,189520887
34035826,102284131
41147782,102284131
112484196,102284131
30926164,263292498
329989572,87525002
251772491,87525002
445631628,6480682
46025145,16158636
37268231,333635486
42534611,177345928
562709391,177345928
109341342,54055585
14365762,398476865
99158795,14654965
47461824,39097715
16416378,39097715
36732828,39097715
17419360,39097715
785347,39097715
92344157,17794578
18500225,17794578
20554062,17794578
243466486,11666142
134761763,11666142
339968612,95461374
343543836,95461374
22852321,14305530
121215796,9215692
789747,7064802
842291,7064802
935001,7064802
3657081,7064802
18034790,7064802
780459,776434
39713219,776434
94168710,16625144
24275046,776434
126599984,115637846
65389805,115637846
316528244,270449528
92119029,270449528
236125571,98824119
37914766,93998005
26142769,93998005
26920166,16464746
5252871,24741685
126427420,22679419
34654500,123287304
131320106,123287304
30706978,241667182
250408941,241667182
19530624,241667182
92174168,241667182
158506294,99003454
37077041,99003454
224915001,99003454
217511904,99003454
268148190,99003454
135901215,99003454
47622965,176412453
7732132,23180819
187469313,22679419
167401067,22679419
140515926,22679419
93641182,333138240
362077620,99841247
63503127,270449528
15589323,34694802
21028234,16548184
100581193,270449528
394263193,270449528
67864340,270449528
206923844,270449528
123371682,270449528
358775055,270449528
222411742,270449528
145845459,270449528
229425177,270449528
276706356,333138240
83032174,333138240
74107696,270449528
81446304,270449528
94621855,333138240
250340951,270449528
375317198,270449528
28465635,333138240
31457243,31454080
21146135,200713206
17868918,270449528
102765423,16895295
121533789,270449528
375228586,333138240
55033682,333138240
30690708,9503302
21734241,23930272
96770886,23930272
5533902,5533902
171145913,9503302
163937752,9503302
79797834,263292498
18758940,23930272
18344173,23930272
22200888,9503302
2705,9503302
28359405,23930272
23150071,23930272
59557446,59557446
349256925,9503302
118811608,240261242
15999863,535016795
90779436,14654965
37876253,535016795
102364313,16895295
230505689,16895295
26649453,16895295
226516599,16895295
225488317,16895295
69373005,16895295
34507480,191779896
40968863,16895295
22592948,16895295
54581743,16895295
2883841,85717979
333011515,100318079
16583672,223247584
462541005,223247584
51162310,14654965
369586333,243058696
16799897,74903868
19049747,26961048
193059216,243058696
8715652,151360659
14424667,223247584
22857385,223247584
59877557,223247584
20747847,14654965
14326003,223247584
311776211,223247584
15758036,223247584
50557241,16060735
48370736,22679419
17759701,14654965
24591819,223247584
1183041,14134204
9199472,223247584
8207762,223247584
14326533,14654965
390811153,223247584
374949999,16464746
497434530,16464746
55949049,16464746
378862802,16589206
246456451,16464746
316797838,16464746
273504184,16464746
93904918,21702539
322603418,16184358
52205516,535016795
126139466,16464746
47041310,6480682
19658826,103865085
384761809,103865085
15165493,103865085
13176312,103865085
344776030,103865085
16009851,103865085
21436960,103865085
104585489,103865085
11348282,103865085
126302054,103865085
14807898,103865085
274663230,103865085
21808052,115637846
560452336,103865085
2260771,16464746
3359851,16464746
25071725,22679419
117533865,156550354
7098022,14495204
17738564,14495204
41494136,14495204
44177692,156550354
130340054,103865085
18874097,25702003
1294741,19526770
84563846,25702003
19722805,19526770
1118161,5885472
991221,5885472
1043241,5885472
1268821,103865085
5653212,5885472
795536,5885472
6236122,5885472
5659662,103865085
9566042,5885472
2014851,5885472
7305042,5885472
104540083,91083585
20464600,91083585
42292005,91083585
69866192,91083585
239172505,91083585
348611854,91083585
122771847,91083585
49227164,22679419
21710527,91083585
219990849,91083585
125481462,6480682
40208725,24595743
25904310,97525443
157055308,91083585
122009091,91083585
540216621,91083585
143036737,91083585
320987486,91083585
382267114,54310421
34771668,156550354
298757008,26176694
17586739,14654965
15693493,6480682
143172151,317153535
356447837,26176694
198876913,14654965
14180231,14654965
22565101,14654965
323292633,156550354
252882791,22679419
307206030,16464746
320463544,14654965
77888423,14654965
100383683,214250601
99066209,214250601
53878981,214250601
11317392,21982720
73975665,21982720
436829918,21982720
25512395,21982720
449462207,21982720
14129299,21982720
13787402,17690747
18644074,21982720
185910976,21982720
28583197,103865085
33998183,20437286
18737731,21982720
234270825,49167514
50115087,103865085
44134466,103865085
15519544,103865085
33602654,103865085
77645932,60818204
61061751,6480682
14998938,6480682
70915358,22679419
548679814,22679419
88617158,6480682
163629705,14654965
348223699,6480682
43289545,14134204
28420827,14654965
365295739,6480682
23161445,22679419
407977463,6480682
15134782,22679419
20356401,22679419
22747276,50329304
1715051,6480682
14631614,6480682
247637481,22679419
229531808,14654965
103794042,107418464
64744489,6480682
49520939,24977474
37899473,37899473
14681605,6480682
120943272,18730188
15888939,6480682
266915191,270449528
163203962,333138240
128260873,36475508
225784456,333138240
249830707,333138240
217506336,333138240
190822461,333138240
40974224,333138240
189898898,333138240
82980971,333138240
163568016,270449528
123665765,333138240
224832743,333138240
83027605,270449528
170589047,333138240
54779604,333138240
140620887,270449528
22412950,148496087
15933910,19568471
154579089,19568471
14934818,19568471
14208611,148496087
16331450,148496087
29123186,19568471
48751370,19568471
62418341,148496087
16032446,148496087
103130238,148496087
30663428,19568471
26250338,19568471
60649803,19568471
96156911,148496087
30938926,19568471
143176836,148496087
16414022,148496087
96184837,19568471
32138488,19568471
44057760,19568471
19092788,19568471
15515919,19568471
80225921,43604169
9389812,43604169
42192966,43604169
30133638,43604169
36519250,43604169
19873504,43604169
26511852,43604169
17261635,43604169
393712956,43604169
38740909,43604169
326621596,43604169
16932590,43604169
67728650,21718006
14312841,43604169
15760917,43604169
20654052,6480682
18176066,43604169
14241468,43604169
20660146,5380672
91186251,5380672
261278737,5380672
17500298,5380672
16607904,17874544
16624180,5380672
21883798,5380672
28195996,17874544
163244270,5380672
20408557,5380672
15131310,14389031
84121240,17874544
98691222,14134204
53282345,5380672
51263592,59236263
14322279,5380672
500286750,5380672
6076432,14654965
148112305,14654965
373123978,14654965
14506809,14654965
203783262,14654965
309366491,14654965
159223855,14654965
33473521,14654965
7702232,14654965
93329426,14654965
22556717,244154650
116807493,14654965
238020959,14654965
65364484,14654965
39635217,16157577
16562955,14654965
30694402,14654965
15712979,14654965
23942354,22679419
244154650,244154650
19260048,14654965
51945284,14654965
34739714,244154650
20726422,16464746
9486332,14654965
271168285,244154650
24713557,14654965
376623787,14654965
228624732,14045302
302820554,74103392
64245475,353274716
3379461,24741685
1265091,24741685
61040299,14654965
23672517,353274716
15670515,24741685
331908924,378140479
16514593,24741685
389081073,353274716
15773675,64939829
14284680,24741685
15059471,42563517
11918512,24741685
264785684,24741685
7396542,24741685
20273476,24741685
150575070,24741685
15130498,17939204
7721672,70736917
35407584,70736917
15489348,17939204
137046366,70736917
89049128,70736917
18821907,17939204
16521328,17939204
21724128,17939204
16226181,70736917
41264019,17939204
15822353,70736917
15448952,70736917
5603482,70736917
78428740,17939204
137494807,70736917
19084174,17939204
14213856,70736917
42989161,17939204
284786875,70736917
16693627,17939204
18197399,45055749
14688086,14654965
214573630,45055749
126478472,284715436
53639426,40572559
356607822,40572559
16752677,40572559
172085164,40572559
18626783,40572559
21611304,40572559
456162676,40572559
190784400,40572559
182209873,40572559
18023140,243181897
41995398,243181897
14385676,243181897
49997792,243181897
42942168,243181897
45663323,243181897
103080181,243181897
23272358,243181897
58113278,243181897
30313925,20437286
88501400,243181897
21611688,243181897
23951197,55017958
83924063,243181897
1801791,14381378
16261627,14056732
13389052,14381378
8985642,14381378
11283392,14381378
14312962,14381378
14493737,14381378
420098425,14381378
11425412,14381378
22215687,14381378
42683651,14654965
15112961,14654965
104814358,14654965
83945786,14654965
22602849,14654965
68729531,14654965
17099387,14654965
80142557,14654965
17790575,14654965
18928583,127570045
148260776,14654965
142960504,14654965
15604372,14045302
325832193,6480682
50578096,283239246
229706893,14654965
341730080,14654965
288073582,36532246
37297131,14654965
365422143,14654965
15262820,14654965
84421229,14654965
25344641,14654965
16660064,14654965
158759185,14654965
458940984,14654965
41898074,14654965
23044006,14654965
62961255,14654965
43205927,45055749
58545637,303547272
238289569,14654965
105866364,14654965
18701680,36532246
388471887,36532246
27003906,14654965
145131913,14847001
15300027,14654965
18055737,29552069
19501801,36532246
61646170,19351604
17218144,22679419
78194111,6480682
132022097,6480682
26582656,6480682
217160945,6480682
16119090,14305530
178526634,103865085
15461733,103865085
19668026,103865085
18174913,103865085
337886919,103865085
376819015,103865085
86336234,103865085
186154646,103865085
15165502,103865085
18949742,103865085
275710913,103865085
78133467,103865085
173116059,103865085
87997739,103865085
19789439,103865085
13462442,103865085
16710946,103865085
11211372,103865085
114340234,103865085
34743251,103865085
18148907,103865085
16817883,103865085
14848513,103865085
23110501,103865085
14963150,103865085
243486300,16464746
70842573,16464746
15498654,46789018
92676878,46789018
21152649,46789018
14313005,145573135
19876230,20391646
142769121,16464746
250222226,16464746
135303236,126418609
165760311,46789018
86736177,46789018
16383065,16464746
80044025,5885472
2890961,12922082
16292537,156550354
95957727,156550354
26785207,156550354
17248051,156550354
103991905,16464746
18849368,26961048
19550535,22679419
238632908,156550354
154309021,16464746
276905731,79033029
280162778,79033029
161392400,79033029
112511880,22679419
3443591,22679419
298967088,79033029
230498574,333138240
54825109,333138240
111047033,333138240
266869260,303547272
479700244,115221382
70241109,270449528
265599164,270449528
308168423,303547272
312544694,115221382
380592958,303547272
22548403,303547272
241159821,333138240
157041141,303547272
68055854,115221382
367328026,333138240
142208286,115221382
70722499,115221382
376276256,270449528
32943157,115221382
60348578,270449528
289649663,115221382
25541259,270449528
65789579,333138240
74124814,115221382
197463159,20437286
286238045,20437286
60995819,20437286
36750478,20437286
20437286,20437286
19780462,20437286
466979336,20437286
25458792,20437286
59010637,20437286
59238436,20437286
60907150,20437286
112471133,20437286
58607988,20437286
47348884,20437286
28472103,20437286
17171111,20437286
183433270,116388817
18677581,84129740
28644174,6480682
92943741,14915043
75641903,6480682
20745274,263292498
25756324,116388817
58321587,84129740
36064193,84129740
501030055,93998005
23736079,19526770
35715105,19526770
11696732,19526770
19391595,19526770
11945632,19526770
113163002,19526770
14112570,19526770
21642976,19526770
8170292,19526770
237742285,19526770
225174819,19526770
191403883,19526770
174702420,19526770
50284910,19526770
119714092,19526770
20326751,19526770
35218566,19526770
27311044,16157855
20543416,19526770
15019129,19526770
465403720,19526770
14685924,19526770
285332860,19526770
33491215,19526770
25492951,19526770
149130042,19526770
15432028,19526770
52775514,19526770
14258424,19526770
148307910,19526770
243236419,24741685
19294743,19526770
18974076,26106642
14230524,270449528
99834312,26106642
239253198,7295172
1134701,14654965
7890392,151360659
88066164,14654965
378658931,22679419
39763737,14654965
255709259,53144764
20555563,53144764
320904005,53144764
108668217,42676302
59168230,135384307
75106898,6480682
28617554,6480682
85253908,6480682
42677758,6480682
28744383,6480682
32338244,6480682
14689101,6480682
26907579,6480682
16975678,6480682
12745332,6480682
54795290,14045302
23800248,181828750
323217256,6480682
29396753,6480682
19979800,6480682
21956202,123287304
34038397,123287304
232901524,123287304
133133507,123287304
17093148,123287304
23090431,123287304
35913693,77900389
274770287,77900389
119786256,77900389
178764977,77900389
90468013,123287304
523815652,123287304
339368695,103865085
507359651,103865085
423938796,103865085
134256114,82816461
21261646,82816461
14520847,82816461
17546467,82816461
17548445,156550354
504896997,82816461
16540089,82816461
10621792,14389031
11774412,14389031
1143031,14544190
10202,14389031
14198282,14389031
11394362,14389031
14502775,14389031
12950662,14389031
114864985,14389031
68549971,14389031
17554569,14389031
16193325,26961048
194703864,103865085
86970580,97294212
26026579,97294212
177593483,97294212
271827739,437057710
281929850,437057710
121063287,437057710
305271158,437057710
56151063,151360659
190957611,437057710
240201827,437057710
113501859,151360659
38920015,437057710
82919140,151360659
131411085,151360659
43041675,437057710
201170181,151360659
389351403,437057710
168939837,151360659
386356694,151360659
204812484,14654965
86279212,151360659
77812553,255853474
24725413,255853474
76757744,255853474
61793098,255853474
99819772,165111862
22253,193563775
18998819,30296193
15643073,193563775
68003,193563775
50035439,193563775
22605632,193563775
60591163,193563775
30296193,30296193
414,193563775
117822638,30296193
7552082,193563775
23153736,30296193
6955662,193563775
7400342,193563775
18769380,193563775
23773846,193563775
56067121,30296193
18148222,30296193
18625021,270449528
185921665,30296193
14360947,30296193
45862504,22679419
9779372,22679419
267595992,26961048
23128967,22679419
19673424,22679419
19631395,22679419
20489104,22679419
14471778,14654965
143928271,22679419
328788722,26961048
23843220,22679419
31296704,22679419
14944855,169915131
214928563,22679419
23040113,22679419
51196518,26961048
235092080,26961048
1072591,14654965
3442781,16464746
5974992,223247584
18648265,244154650
12324582,22679419
260137838,26961048
15181527,8033482
17625465,22679419
23828851,25325913
44273770,25325913
15826220,25325913
15681992,25325913
49988522,25325913
18854250,25325913
28108411,25325913
60682317,6480682
10054742,25325913
11072822,25325913
17200287,36933269
14346923,25325913
16793368,25325913
41259253,6480682
25428210,36933269
15553270,25325913
31968180,25325913
45914299,148496087
22843068,57048329
16681595,25325913
14147844,36933269
24809948,25325913
121198241,25325913
297196060,14654965
22363892,14654965
396278480,14654965
271123223,386654472
20050520,386654472
75888569,386654472
27418606,386654472
20011697,386654472
22737163,9887162
20032752,386654472
182446060,386654472
19982092,386654472
36637476,386654472
306798919,386654472
278103138,386654472
437417157,386654472
227398508,177345928
355950574,22679419
128665538,161966800
65673,16464746
162041401,14654965
110244431,240261242
292929836,16464746
101574329,240261242
198302146,161966800
331475071,21763592
42663679,37539828
78992362,55321197
77908802,55321197
30802189,55321197
19166613,55321197
18459358,55321197
38194364,55321197
70551097,55321197
20729766,55321197
29095324,55321197
44376224,55321197
24961671,55321197
14278331,55321197
61311054,19514039
35231986,55321197
62545255,243181897
42181827,20609518
330764150,20609518
43128684,20609518
185507670,20609518
15679641,1767741
43969388,20609518
6210882,16040961
22451282,19508719
978241,19508719
32137075,19508719
16987303,16040961
24272129,19508719
27479039,16040961
41665878,19508719
7632972,19508719
16025470,19508719
47430404,19508719
55795410,19508719
15576928,16040961
26188744,19508719
18686653,19508719
26151564,19508719
15153399,19508719
165859644,28370182
165795009,16464746
39340894,16464746
189814803,28370182
38538065,28370182
54711674,28370182
295759517,142801388
52937837,142801388
81466922,142801388
75914648,14654965
167987080,28370182
36626522,28370182
150124959,28370182
141021153,16464746
161418822,14654965
77397670,240261242
187355509,28370182
288021784,28370182
406884647,567262610
120477464,28370182
259475759,28370182
234897887,280776881
195614217,142801388
197185294,224803883
14283433,224803883
12561452,224803883
224803883,224803883
10461262,224803883
18879757,224803883
17219815,224803883
18626079,224803883
404460983,18656798
23278844,224803883
15508191,224803883
82821441,103865085
18244358,103865085
23799441,16650023
15119691,149660084
540789120,149660084
9721792,149660084
11856762,149660084
231220587,124296976
27837808,149660084
551473324,149660084
58233603,18993601
546590363,149660084
348278208,149660084
350384598,149660084
281840166,149660084
21119799,124296976
22532660,149660084
1837051,37539828
38395010,37539828
16239185,37539828
19347576,37539828
83665015,37539828
271139098,37539828
14984039,37539828
14183551,37539828
51888905,51888905
33324015,37539828
123607075,37539828
12998242,37539828
41911467,37539828
14741804,37539828
7376382,16158636
37539828,37539828
20753669,37539828
311539323,37539828
81432354,37539828
25920053,37539828
17384206,37539828
162950623,6480682
21661279,37539828
25461274,788250
24194098,24194098
215060612,6480682
278778939,14134204
224004614,29211085
434486604,33043297
416963802,6480682
43174323,6480682
19028916,14045302
1434251,1767741
13096002,363236099
30101604,7064802
52451265,28700450
187607140,682463
116334037,22679419
19494203,6480682
1919231,193563775
41349418,26961048
57545605,28700450
636923,15770873
5688732,682463
15530594,7064802
241635675,14521617
234171367,14521617
15092581,14521617
193022312,14521617
2898611,284715436
14149937,6814192
158865339,6814192
9513182,193563775
8501792,193563775
652193,11666142
519965329,6814192
14670548,6814192
14617565,6814192
65114531,165877375
14461282,193563775
43273,6814192
6814192,6814192
15276289,6814192
41388967,6814192
8197982,6814192
36768736,6814192
23769493,6814192
20738326,165877375
37570179,858051
12528,6814192
4981271,6814192
17871414,6814192
2223571,6814192
14928404,6814192
11641832,6814192
48438876,858051
153338999,6814192
372475592,6814192
183206939,13087382
18091004,13087382
18713,858051
69481249,19526770
14155052,22679419
20108996,19576151
27131977,16464746
17521796,19576151
14529025,8033482
17728340,82816461
10940912,19576151
30072713,19576151
14063949,43929488
8239132,39097715
321500251,19576151
313481546,20437286
347265114,204441039
94119095,204441039
44705716,20437286
21778154,204441039
42519612,18730188
523173553,49076695
46581868,55171143
29912355,240358326
386206170,240358326
223586053,55171143
21046992,240358326
21838634,55171143
533832202,240358326
14087951,10013512
1765921,193563775
20496869,7064802
17729005,10013512
377821426,10013512
9611352,10013512
179339999,10013512
9411772,14086492
761,10013512
15302100,10013512
13839772,10013512
6503412,193563775
21965123,10013512
16004268,10013512
11322372,12249
17937655,10013512
606083,10013512
20755177,7064802
18976476,10013512
8132642,2931451
184637613,16464746
177352756,16464746
242451319,16464746
263795180,16464746
34117454,16464746
161540088,87060964
244843662,16464746
303060652,240261242
15200682,14134204
192030194,14654965
56518880,16464746
87506541,16464746
435059593,16464746
134995648,14654965
25333193,14654965
85013332,14654965
24221229,14654965
135006149,14654965
38782424,14654965
18784462,14654965
56768423,14654965
25577874,14654965
15614130,14654965
78692536,14654965
130605783,14654965
20661539,43193492
23967802,14654965
56542246,14654965
16475194,14654965
33284101,14654965
28650543,14654965
248476136,560285223
38911753,560285223
560064242,14654965
34340178,6480682
29515718,97069396
34082952,97069396
71801107,97069396
16037595,325203020
29552290,97069396
90433566,97069396
82464711,97069396
51476809,97069396
77571429,97069396
20971132,97069396
117198054,97069396
11819542,97069396
86359502,97069396
14127554,97069396
70451488,97069396
41188718,97069396
27029537,97069396
27285214,97069396
8962452,97069396
51241574,43193492
22952231,97069396
49994929,97069396
10203592,97069396
11113,858051
22999665,858051
15127990,858051
19053987,858051
14305673,858051
771619,858051
852251,858051
12616,263292498
4070181,858051
30614676,6480682
14577594,858051
66,858051
653623,858051
18197476,18197476
24444592,333138240
45371222,263292498
21202532,14654965
17037854,51039981
20465564,14654965
390054186,51039981
272844606,51039981
19017764,51039981
237219812,22679419
19503627,14654965
392877131,51039981
135818099,14654965
24593,51039981
68473603,144506572
7335912,14654965
106814909,14654965
256690424,51039981
135822634,14654965
210814442,384948262
20755026,22679419
14229096,14654965
11845912,14654965
18510499,14167669
356963,14120253
14061863,14544190
15287840,14544190
18411994,14167669
15241012,14544190
14563857,52080552
163321951,54310421
17870501,14120253
166065315,14167669
240176195,14167669
31219582,14544190
34412918,28744756
22816992,54310421
56903,64939829
15361984,14045302
15707229,52080552
116108824,14167669
52330027,14654965
15788309,14654965
302971732,223247584
10792712,284715436
16043008,223247584
16493267,284715436
352549347,223247584
76771932,14654965
30207757,22679419
16613101,14654965
14233123,14654965
291565214,14654965
11826672,16464746
262406621,14654965
366410708,16464746
348610731,16464746
63796828,59236263
364949066,16464746
308693201,22679419
98615735,22679419
80968771,240261242
38022922,33120876
16834201,33120876
26689476,16464746
14139971,14654965
25159689,33120876
21310171,16464746
24587967,22679419
23273441,22679419
146540920,22679419
509723277,22679419
289704167,33120876
324649672,14654965
224581852,14654965
344131615,14654965
18753000,14654965
288118470,14654965
352290492,14654965
367720765,14654965
195981712,14654965
257372581,14654965
132684863,14654965
73381700,14654965
816954,15349708
14053254,15349708
15777123,193563775
2703041,15349708
8526432,9887162
22086312,15349708
1671811,12249
246453983,95461374
239141315,95461374
204640298,95461374
199278114,95461374
345533279,95461374
338054017,95461374
245564182,95461374
66970021,95461374
138003731,95461374
251720749,95461374
182925539,95461374
19007777,95461374
14402859,95461374
242121835,95461374
17972871,95461374
29872754,95461374
3245291,95461374
250901299,95461374
138986189,95461374
370244456,95461374
6856382,95461374
15924858,95461374
97477051,95461374
176302452,95461374
397844655,95461374
15468834,95461374
358691917,95461374
223509830,95461374
33035872,95461374
240275471,95461374
137527834,156550354
317264411,95461374
89636627,95461374
113445890,95461374
144663771,22679419
144222641,22679419
83233279,14654965
378129214,22679419
143659616,22679419
26124503,22679419
111059740,14654965
21425125,208922372
17344095,8295352
218938576,177345928
61158706,374490512
381451618,16464746
262762201,177345928
285995923,366369674
149516800,177345928
43298203,177345928
214643070,217123562
185449401,177345928
18986175,22679419
56557940,56557940
16017251,85368966
347661226,17146677
123939509,85368966
32959886,16548184
50669530,85368966
158592169,85368966
44530101,103865085
131281000,135895585
143461459,135895585
55357440,135895585
10828712,135895585
26442155,6480682
171329398,14521617
16644063,858051
268414482,200713206
14239831,14521617
18957524,24847059
791124,14521617
14134204,14134204
13055232,14521617
1688461,14521617
283307530,14521617
14275106,14521617
74615419,14521617
127054122,14521617
14749383,14521617
25220741,16157855
507731256,16157855
28628850,16157855
56413858,16157855
14335880,16157855
14331688,16157855
14924233,16157855
14293310,16157855
1652541,16157855
246500501,16157855
22516671,16157855
66369206,20437286
19400611,16157855
28264799,16157855
130649891,858051
61220477,16157855
17454769,16157855
251324837,70736917
21686566,70736917
35609246,70736917
30587085,70736917
437986179,14654965
19522452,13747362
18593319,9887162
9887162,9887162
258988172,9887162
7459092,9887162
15184804,12249
246036834,302305196
235727360,302305196
48229752,302305196
15858016,14521617
14513842,23649104
140880366,23649104
14669232,17913814
16197538,17913814
14457787,23649104
17574181,23649104
14432804,23649104
17241895,121656574
14252975,23649104
17912337,17913814
31158933,23649104
66576548,23649104
17225361,17913814
134888298,17913814
136875631,143140700
12830,193563775
15820160,193563775
7772042,193563775
18214320,193563775
12161,193563775
668253,193563775
6545732,193563775
14257869,193563775
4664501,193563775
37902551,193563775
1233821,193563775
95028210,193563775
14188509,193563775
84158139,193563775
19863400,193563775
7372912,193563775
14320378,193563775
230214045,193563775
308275485,338602967
292354838,15757568
456966324,15757568
111172075,15757568
16193686,15757568
19764050,15757568
399680056,15757568
362055950,15757568
475740308,15757568
558797061,15757568
465073534,15757568
121380562,338602967
317218700,15757568
144389923,15757568
549914200,15757568
275761735,338602967
71278779,15757568
406404042,338602967
501558064,15757568
75277816,338602967
14766418,14045302
4267411,14045302
15472368,14045302
17088729,14045302
99727844,14045302
213081477,14045302
15895373,14045302
2760821,14045302
18111744,14045302
18192774,14045302
54071173,14045302
108792399,14045302
105525951,14045302
209258381,14045302
55738917,14045302
17078914,14045302
86737638,29552069
159607693,14045302
53511079,14045302
434652578,14045302
40306315,6480682
274636942,14045302
14415835,14045302
70064694,14045302
190291868,14045302
20249032,14045302
43814349,13104722
7434902,26961048
14829912,5878842
19553393,5878842
98035778,5878842
14205820,13104722
265,5878842
49990840,5878842
19092024,13104722
201576508,67213875
14329770,858051
136376395,67213875
9713422,5878842
38525803,67213875
43296116,67213875
15150386,16431586
18628801,16431586
210880150,16431586
18238406,16431586
12491122,16431586
63667034,16431586
14824990,16431586
36093745,16431586
14837190,16431586
22982553,16431586
26985567,16431586
18219812,16431586
14783838,16431586
20527135,16431586
14658627,16431586
15402847,16431586
19766673,16431586
51388026,16431586
87477918,16431586
15720396,16431586
38145245,16431586
42637650,16431586
28823239,103865085
115581791,103865085
21740621,6146092
223879414,103865085
99053332,103865085
260469012,14892073
15869453,103865085
6633692,103865085
9741082,103865085
21989389,103865085
55396121,103865085
14892073,103865085
296065465,14892073
59819436,14892073
17939037,103865085
18746010,43933830
88966020,103865085
33527116,14892073
15174406,18206161
28163,18206161
23095315,18206161
1282781,18206161
8253682,18206161
4558,18206161
21689294,18206161
418,858051
14091431,18206161
43083,18206161
23081060,18206161
55984911,18206161
262922606,18206161
45598477,18206161
13607,14120253
14013,14120253
35341340,14120253
91718540,14120253
15296862,14120253
60189618,14120253
21267855,6480682
17903702,14120253
9870342,14120253
25209740,14521617
16003349,14120253
154269157,14120253
37814093,14120253
639643,7064802
35913238,14120253
19216819,14129601
193104147,14129601
6163232,193563775
14724533,14129601
6223132,193563775
799316,14129601
203307838,315490964
204422008,14129601
21574742,14129601
257145979,14129601
1008591,7064802
14254927,12668332
17773554,14129601
8087662,22882670
254656336,43929488
1118691,14129601
15640254,33969495
22734080,148496087
32482335,148496087
80428362,14389031
62547301,14389031
20209459,148496087
17493398,26055000
70488960,26055000
20187037,26055000
63018177,60709331
30401658,26055000
29675916,60818204
7531732,26055000
21695487,26055000
23158124,26055000
27783590,26055000
71523292,24977474
14755105,14045302
107129460,14045302
15081306,14045302
5014951,14158033
14650272,14158033
1963821,14045302
14341577,14045302
36583122,14158033
14750762,14158033
9216232,14045302
11965402,14045302
165504213,6480682
20686269,14045302
297527427,14045302
132775706,14045302
20065621,14158033
116647098,14158033
180370473,14158033
180673069,14158033
55154396,54298937
252575365,263292498
234903540,20437286
16246065,20437286
212808638,20437286
40644450,20437286
17493051,20437286
23129135,20437286
265351319,20437286
14369901,20437286
58083863,20437286
151186578,20437286
23547436,20437286
163576195,20437286
26546403,20437286
144494655,20437286
336188151,20437286
229957308,20437286
21118985,20437286
17346178,20437286
375357807,20437286
15144122,20437286
14266637,20437286
24884793,20437286
23442208,19526770
55205377,19526770
6929302,19526770
147135706,19526770
14154272,19526770
220426702,19526770
786764,19526770
20039889,19526770
352410284,19526770
37267983,19526770
264869133,19526770
16933588,19526770
19263119,19526770
14880200,19526770
130958772,19526770
147498284,19526770
11680312,133379712
15944663,19526770
19544232,19526770
18181751,19526770
90416808,16650023
45869233,16650023
14315537,16650023
47399813,16650023
28379556,16650023
20065936,6480682
16630098,16650023
15142243,16650023
13742652,16650023
70454762,16650023
101802390,16650023
14537203,776434
14098069,14521617
14182222,776434
1242511,7592642
15651902,776434
84094897,14521617
17073902,776434
15603370,73120348
180509355,6480682
14426048,776434
14666934,18132825
9367832,776434
5879952,858051
20018109,631503
6525422,858051
1095691,858051
19696690,858051
615723,858051
8291,858051
2112,858051
5674602,858051
15934340,858051
320429702,858051
13535762,24741685
67669057,858051
33063,858051
188866859,858051
811027,858051
2829401,7434902
20464839,1586501
18480901,858051
346673955,858051
22662642,17665608
16290348,14847001
567339463,30657354
20610669,14134204
392467874,14847001
15267087,14847001
46201652,17665608
5909212,46335070
18131949,20609518
552110505,46335070
66000581,18985562
16810393,46335070
33046532,123287304
238253619,43289545
444500059,30657354
7566522,30657354
30605939,270449528
136635604,30657354
66824339,30657354
66999130,14521617
439832187,18985562
29703891,145573135
1074431,145573135
18897157,145573135
117078952,145573135
24948569,145573135
8074522,145573135
16694706,145573135
65403323,145573135
139531245,145573135
57929922,145573135
54331626,145573135
68179571,145573135
355069062,145573135
18223191,7434902
347061409,14654965
357402871,22679419
48132194,48132194
164087020,48132194
76393948,281025015
147982667,281025015
297024130,22679419
281025015,281025015
142977623,22863638
19122859,317153535
16581861,17897772
233364902,59557446
15397003,134736669
402972824,17939204
19659605,17939204
17696665,17939204
336524528,17939204
14637113,8033482
1054621,8033482
17872874,8033482
14405995,370024566
105924719,8033482
52247264,40714864
60402167,8033482
18252483,8033482
5576542,74903868
40266378,8033482
14186288,33789009
351378266,33789009
18954398,33789009
18197944,33789009
18244833,33789009
15036232,33789009
124242102,33789009
85348253,33789009
50706100,33789009
48784439,33789009
28299971,33789009
398049031,46967246
236189011,33789009
897351,14338082
258461457,46967246
310618477,46967246
25404897,46967246
40173945,33789009
37813010,46967246
58401873,33789009
41992038,24977474
21451849,33789009
75833547,33789009
46967246,33789009
25535699,33789009
27930135,33789009
52581492,33789009
16304916,24977474
12954862,33789009
188991592,46967246
407145053,33789009
27499938,14338082
148467833,33789009
51237260,33789009
46893921,33789009
369318938,24977474
17145499,148496087
161476795,148496087
186284229,57048329
21411327,148496087
14721244,148496087
18399652,148496087
19952733,148496087
57917441,263292498
116325497,148496087
22889424,148496087
18228075,57048329
17281876,148496087
45117669,148496087
44820773,148496087
1455001,148496087
50964465,148496087
15853490,57048329
16304793,148496087
16734382,148496087
321697128,148496087
45828719,148496087
232899218,148496087
228794007,6480682
23818581,148496087
27699224,263292498
83341373,148496087
209626339,263292498
807095,1767741
14434063,1767741
17001524,1767741
