node_id,community_id
18174804,16323833
19604366,16274553
25867475,68526677
89989652,10241
22597527,5401942
24136528,194354261
192957427,112111406
216436275,152490004
1072591,88109378
21261646,16274553
443134701,56280411
28474996,6368672
452109305,333966373
146768204,208493293
446023451,127935456
121573120,50259455
85120815,26374419
16427565,20543416
167441789,135605269
282100055,76091017
154420676,183095785
85461400,15717356
18220150,14251225
23565536,175080430
165786567,165080948
15844409,88109378
400354601,425207385
1431781,27246430
106372136,17627996
118943387,93329426
74705029,4387041
67556577,3840
97555698,9215692
463858360,14572574
260972520,163238842
220068522,163238842
19923638,19148708
15995577,20543416
157873303,7082092
259445393,163238842
62584402,17897744
140757844,127935456
5386032,3840
22504089,32140588
456862468,53221356
27123985,31455711
15744371,16616061
17637706,14755105
162764972,17392585
60565589,266135518
16771854,14363353
204973313,37349209
46470211,48436259
370478443,20999409
138808587,59588845
339906502,44055873
26196838,450885342
20812738,56280411
17243213,19538986
22798591,67727882
266427361,17823630
57011441,20262965
49279876,20543416
766298,18483115
19533970,7082092
279251969,183095785
82206607,172221767
15747753,10886182
130671847,36184872
27010714,278708637
113821538,17392585
412979840,16739711
14271605,3840
76016010,333966373
28598978,16186743
11351702,24655514
72816676,816653
20922499,7861622
82821441,16356344
106789371,47499606
369207533,17508106
14397399,82433
59897838,5110861
18406711,17943827
295220901,10241
94570345,5516372
17016709,7082092
16984838,17943827
1565041,18479513
8057392,14478814
206615903,88109378
472280764,221185711
289738351,117541123
102392915,17943827
58307352,15169511
361605431,56280411
15150351,3840
30344445,3840
62832547,76091017
118483749,930061
357578453,163238842
477088040,88109378
68604037,51237260
430784201,170451817
20015511,200215023
495446963,20999409
16166046,14535004
20332982,20332982
92609578,56280411
2153891,17977714
333290542,88109378
374019904,76091017
717233,6082492
62609430,117541123
9447322,7449842
64552499,5110861
41106321,41335446
21460535,16726878
22248738,39383128
21903491,5110861
5941002,5899802
279409655,214618570
55033682,163238842
1136311,12069912
546170013,88109378
75945675,7384432
18517189,3840
14088984,17897744
392980492,163238842
16845580,35715105
16801023,53221356
31864453,348278208
1044771,1468951
105873854,14372763
671093,50259455
156695416,493102437
17866414,221185711
248044499,14179545
14929724,3840
24572820,53221356
281890919,12251322
555617403,554078214
19983050,35715105
159446515,248506063
268517419,88109378
7745472,16250230
287603659,1472021
250084634,24055407
123033918,17402697
17576442,20446839
14102913,15018214
82739544,20641338
147646942,56280411
279658338,14145493
7623482,5110861
23161445,7082092
661473,17104005
22871463,57122023
60057483,365692108
14553123,12251322
23527284,17217414
416534303,221185711
21834118,19518360
14445618,15717356
109768622,263420771
66386578,5110861
15851618,816653
18136299,21966989
19348566,163238842
2112,3840
17225199,19793454
18491268,14120151
16277883,113707190
19185916,12570812
325762371,208637263
14640691,15169511
44791521,4171231
152513057,493102437
245394117,198662359
123670656,26374419
88602172,68480165
62869640,117541123
208919902,88109378
17594572,17594572
21133007,493102437
536357493,123071061
341218443,1563671
31035336,14251225
33890206,123060433
348219123,287519521
295861838,175181938
15839517,816653
214645497,30293070
8253682,14120151
5036571,3025261
351470165,35432988
234171367,155403330
189278634,240027660
744903,3840
21327969,16734718
177591671,7861622
73530219,3840
15945182,493102437
91348878,17104005
403624034,76091017
76164476,17137927
28229899,15058148
48027925,7861622
107585894,17392585
17912337,17912337
16856488,198662359
86994297,14129623
244306893,493102437
33592722,19894441
8163442,163238842
15614130,93329426
19666861,53221356
113593491,36184872
6751882,76091017
66524046,19458216
15480686,15568621
86608231,16323833
16729297,14893314
349413327,163238842
236575672,111164068
13443832,17897744
254442689,56280411
183712785,150774780
13326872,150774780
337721740,163238842
17337067,27884585
23771106,789071
265784810,41970816
78195681,14440284
17743907,5110861
293802222,311704980
91831107,3025261
72687319,7384432
134824993,50259455
491680041,12251322
169761471,163238842
18064921,16033908
20167716,24636631
20898939,24606439
78747574,163238842
82154425,19022242
17612289,20447992
259572063,14179545
14555887,35432988
4925691,3840
13213532,14755105
36626467,198662359
116347206,80400072
69391440,17882897
37008705,102364313
134614637,19538986
34963998,1472021
47374533,34542541
100518634,493102437
50372842,17912337
813286,3840
6013342,235074819
19463597,36174500
16568227,9893782
291987010,14893314
6778802,179204910
33579952,33500958
40768294,5110861
41110602,14677919
14240065,3840
29998800,3840
6855082,17897744
358080801,140528224
369269293,183095785
68345439,3840
294069836,14179545
39467614,150402542
20594413,262275490
136200075,243370113
43121315,206101355
103262297,53685618
23851904,47499606
14617565,82433
35997563,5516372
3420011,816653
323472869,450885342
244537280,64285972
219885175,32547856
285356696,12730882
15174087,35206553
25805995,24400628
1922861,14179545
14130368,14120151
196504978,25577351
22974322,58903937
15410096,340601420
18617802,88376880
9976162,16734718
252429764,4171231
33128291,14145493
17368639,20543416
160817572,493102437
35246396,27961547
197310509,30086507
293124854,322985504
257056967,7082092
22889424,221185711
28241077,19538986
16202733,62581962
113121895,163238842
15826432,15851057
11647022,15130854
200955473,15612015
15063389,3840
124849996,16250230
183662591,7384432
19432206,26051404
295361839,493102437
17226504,3840
174499147,88109378
2353511,3840
257162272,19458216
1008591,12860612
18610961,18447641
553946273,19793454
9463752,2367911
17631225,18105493
14307421,30293070
304795131,17943827
18718647,14218296
22747624,3840
230270298,163238842
62167586,1922861
17943827,17943827
7508212,14528221
24785621,214618570
87758893,53221356
35035446,20717420
377535762,31530624
48460288,789071
242496761,90227296
37086650,155989324
17588772,18496986
781674,35715105
6114492,12860612
84125491,22086481
45297071,26642006
3381691,9215692
23061725,9103242
207623187,163238842
18017287,7861622
285901484,163238842
63226359,163238842
53979915,163238842
228467950,163238842
107426505,76091017
16583846,697163
26315189,53221356
27421232,5516372
32135704,69677863
26514376,52498113
69223218,28479154
66175701,22851036
24125760,24400628
14677998,30293070
52489224,9353422
80070684,18322935
291691995,15568621
15634938,816653
19793752,14677919
55615408,29993931
368516271,246493616
273741693,183095785
240106263,2367911
459642583,123060433
30262791,15612015
39292057,30542242
18218718,14555534
22281564,24443764
207923746,19538986
32224742,77581855
26159077,127935456
375214274,223928153
246527100,15329577
16398118,15805171
113240771,7384432
19691063,18031634
213883528,21957583
15635426,22851036
138820859,16739711
86052970,38108292
20427650,3840
16985700,493102437
14583231,56280411
32206777,16476088
19836970,28267054
251797393,5401942
126722715,67727882
450872825,330683316
162516323,14179545
46038835,67727882
25500205,14251225
19169240,14217624
16551172,16616061
14353392,221185711
364022718,183095785
33629690,88109378
14370888,14572574
18033310,2367911
231687530,130012095
163237150,52084634
191124342,17392585
144092526,181617875
57546435,24907197
10450,10241
366309158,3840
65744750,29216764
22439422,26568085
5971382,53221356
16893977,15329577
48722380,37283656
351023993,18479513
145640922,60961634
74901893,75076600
34973485,39373784
16519176,7082092
234254192,15717356
22587138,3840
17513533,330683316
14400787,16727535
121607917,31455711
38018142,41970816
19980906,493102437
18187022,14372763
79005580,41970816
52326555,7861622
33599142,32445359
36774033,16616061
17451742,76091017
381104782,450885342
30667845,243370113
380503334,163238842
120187094,384685037
15437884,194354261
164865283,21832269
33654443,248506063
212986176,10241
122095808,140528224
88371235,93329426
92410517,35715105
86846728,27853708
197141866,85253908
26317797,30542242
16186743,16186743
355921179,163238842
19705407,7384432
14915187,191896931
455022354,223928153
18414137,88109378
71085454,14145493
15021767,17897744
15821830,67444229
465638609,211105430
67975091,52084634
25114461,124077669
56507213,365692108
14091431,14120151
61080471,7384432
55807132,35206553
92426317,493102437
14437310,82433
125399459,163238842
22784458,450885342
365873889,348278208
98474093,156652502
437057710,317658862
266180240,63844430
133015888,163238842
57420624,20543416
336712153,56280411
20195191,22832029
430486680,130012095
19273104,3840
36451558,19148708
71272413,199545828
815587,5690262
117254667,248916246
325075680,163238842
15296009,15296009
20475670,17882897
410915986,251983364
20078098,221185711
62591681,18859933
15350091,82433
21614972,3840
71330947,16274553
29110176,3840
142837256,24443764
324867634,7384432
15883845,70723
14129389,3840
43475964,6463842
165372857,14365883
49013625,68033
153712355,90984237
121826856,3840
24299060,14251225
349872060,311704980
18991187,36913587
62630301,15957907
72820359,36913587
100516599,60961634
87564870,30293070
182455843,163238842
113193179,90984237
111172527,18483115
15760270,14120151
474453836,48436259
81641571,19287334
67062922,15797184
27956128,23894637
43872362,88109378
804100,14738194
34507794,14755105
17715290,363426409
20548710,16331259
101414815,236105730
107412282,14471133
18756830,6650612
12381102,3840
14444926,239834955
50915157,816653
210729842,15612015
44789885,3840
27677483,15612015
15794195,88109378
212892228,194008976
48461162,251983364
44446988,53221356
36769115,27972426
19087668,16356344
28177543,82433
49053258,16734718
17947095,3840
300222102,5110861
93854353,17873937
253201643,16734718
163041484,17104005
17292024,7463152
59280847,23711785
77113444,1468951
48177361,29216764
176150016,26910683
23506457,30096240
15361389,41259253
453081338,27972426
24604797,46650115
23976386,200215023
220382528,30574546
16863983,14179545
259995189,119417822
416489288,199545828
59948863,14415835
18327902,3840
25502100,19611483
305050135,19287334
4339911,5110861
187639090,14677919
16834046,6519522
265241578,170451817
695603,3840
304003987,14372763
321045403,199545828
288823057,23798570
163732340,26910683
13560922,26051404
1594501,3840
15004390,16356344
23143893,15955826
14390945,5690262
140541581,14669534
84534359,816653
21380640,56280411
14405995,12733122
1584511,82433
84879383,163238842
113239457,14120151
61166673,35715105
223467350,260170944
18492255,221185711
524352891,6347872
91950604,9893782
6089182,7082092
294205076,149994738
84159385,3840
26053643,35206553
25757568,88109378
87520051,17897744
175229187,60727070
30371904,17594572
109684818,221185711
15779622,67444229
19507713,363426409
774280,82433
93906304,15962096
23588746,29993931
21102601,17403755
102437203,221185711
500785855,88109378
258616295,17943827
150124959,27972426
22821175,53221356
86229591,14535004
36751886,24019308
139869817,16323833
84648798,493102437
11650722,7861622
559132244,20446839
276477380,60727070
24030904,21206147
344398283,183095785
103299170,15239720
128528922,15420011
991211,7384432
329269466,330683316
111268117,183095785
18695556,26604704
81180486,377186587
16886100,5110861
203780116,450885342
16753286,16323833
72648420,76091017
17872744,16187637
20904735,118509968
293634379,340601420
15929743,48436259
95072178,14179545
272609335,51237260
62175338,149994738
71390684,139810919
31247554,41911743
239161478,183095785
61579420,56280411
70051133,17943827
236269372,266135518
2154171,3840
536701186,163238842
228166432,88109378
153277475,368023694
178808199,14145493
126420774,10241
172752127,493102437
53739010,12860612
14621504,9215692
68446438,31153819
21144530,9103242
253610849,82433
105595534,28452658
70066955,68571415
23836537,16929282
17732153,85253908
85101677,16323833
19885580,14893314
91838045,93329426
26551796,14955908
87361505,183095785
311840664,82433
7301682,17977714
28244766,17403755
92856291,186392972
42424119,5110861
19612058,5401942
183103257,15420011
15822185,18859933
57562509,19725644
17076095,7082092
24938230,52827556
348230745,26103051
260137838,7082092
22949812,133704697
17925815,4816
41213678,789071
308292483,5516372
375228586,163238842
23959074,5110861
32062804,16616061
14997105,16356344
270073607,163238842
19329393,19538986
143869738,9215692
15203781,816653
34243928,18447641
19754588,88109378
20012107,38423691
61943379,9103242
114881835,5516372
143314227,35715105
187618433,163238842
53477757,16143542
92435040,119417822
338517218,14893314
81953056,816653
254701607,1925661
69460437,149994738
273289410,3840
8321062,88109378
130702059,186275867
13141852,12730882
24742447,149276260
83757863,14218296
27585991,14826211
73310130,163238842
25575152,25547397
45931963,23990894
198985727,163238842
27699506,3840
215273337,111164068
531203913,181617875
16560905,16570302
37579645,22832029
69641958,163238842
19529734,816653
146540920,14179545
275203861,12069912
761153,135605269
19696690,3840
20534492,21742987
116564961,16132791
103705127,20615067
175624200,90982638
19417850,3840
208509627,5110861
13639582,14051156
19017764,41335446
32976264,3840
287453334,20447992
14454247,15169511
70709534,16313592
12820,149994738
19351990,21065280
43186460,155989324
269498046,16033908
24898406,48672487
57277648,183907079
39636450,18496986
17222954,15420011
17972871,7384432
438924456,371607014
404461422,15058148
20167526,9215692
14093540,18400024
19305323,17943827
544685994,14179545
228627618,49098552
69896279,14129623
2523231,14363353
71832706,17104005
252782216,163238842
31596115,18143445
106614991,15717356
287915525,163238842
23295961,9215692
18489463,18483115
329865729,17897744
27997429,816653
63152016,217160945
20591788,789071
71721432,3840
16060397,15717356
33860337,816653
146622359,88109378
122177999,44055873
12811512,14051156
11744792,12730882
33193059,816653
17564647,198662359
14115514,363426409
28049508,56280411
58309829,19538986
38810028,11893812
17147634,340601420
37060481,155989324
26257927,17813135
17329936,38423691
47122287,46170816
301762017,556522155
31180347,3840
51579767,58903937
38500966,67727882
18081931,3840
21434769,3840
17105214,7861622
63433165,88109378
132563396,19538986
3471,3840
154327118,42343110
138530516,76091017
164507333,7384432
256376101,286328448
166472213,3840
100800760,163238842
22557877,5690262
25365699,15957907
110598018,12860612
14680132,14129623
362962333,18496986
35054545,27618085
23128967,14179545
16021608,221185711
205344810,493102437
48992951,199545828
216383485,84142850
6798592,82433
18025557,221185711
108110016,7384432
6519522,46170816
28995973,237845487
817977,3840
381296177,127935456
142875215,251983364
19413655,7384432
121688869,18483115
15302407,6519522
15829144,16929282
35423350,19148708
62531110,25577351
100540019,50259455
301533399,16734718
156024218,14129623
35863564,17882897
43372745,39373784
188374092,52084634
17901138,41302071
23694473,897
73820209,16734718
92510172,14363353
359654097,38224899
19424182,16616061
24050278,20543416
15274119,150774780
50549872,21474310
35329667,7082092
32377105,30207757
317482255,117541123
21889970,13843082
15047955,16739711
42880744,15947217
155800643,221185711
17843816,35206553
192164155,14120151
239597200,69677863
52366845,211899041
55738917,15717356
20063830,88109378
15520280,5516372
52866725,12860612
243205775,88109378
8786402,7082092
109728297,14372763
19656551,17508106
20124125,15169511
16478689,16323833
389229444,24019308
242451214,50259455
39506306,5401942
111301832,181617875
38044777,22851036
54282139,16356344
16791717,18917281
189051975,348278208
16093483,88109378
53215327,3840
86245274,16672510
41377823,19538986
67981968,16323833
154783797,18483115
29560221,16323833
190143588,163238842
39640631,19458216
128799200,52498113
31068393,16323833
413275344,163238842
21372910,88109378
153131411,111164068
61194080,9103242
22165675,10241
557111603,48436259
30240950,16883744
28635233,19148708
9702952,14129601
21408610,5110861
14998879,14145493
81107658,221185711
43405776,22851036
90365349,104989762
14160974,7082092
413487212,789071
14784938,194008976
21555789,3840
26079189,30257869
42137874,88109378
533121305,113688646
1980271,14120151
21589970,90984237
273683811,183095785
14172171,214618570
23606983,16186743
107456903,107456903
25822103,150774780
106423037,53221356
320559293,14478814
107125748,16187637
43961874,25567622
10638,7861622
949,3840
14731498,18223191
20715659,4171231
401767731,14179545
135032268,26568085
222226864,117541123
437333722,38108292
9584162,8405632
6149912,1468951
15931605,3840
36204399,17943827
21465973,493102437
167499363,14470236
61853389,76091017
63334799,8405632
286027972,23894637
194397899,10241
18569603,816653
118205135,260170944
14376519,7384432
33961815,76091017
18602163,7861622
18519992,35206553
285774292,117828741
380684741,90227296
221097670,18402842
10447872,17912337
15492359,17813135
230991711,16323833
235815969,183095785
217601661,7875912
37861310,24946044
15923800,9215692
1994321,35715105
30314352,14813088
38332255,15947217
282789898,35206553
123082578,15861746
20906420,17104005
18708568,15931507
31156984,6165372
76026193,52498113
38947371,88130368
18786402,88109378
234141596,46170816
14101862,34542541
258518488,12730882
446776794,330683316
355665348,20174643
38411747,271551404
196936348,6347872
234966314,14893314
121858259,76091017
40838410,493102437
243377934,52498113
15644999,6347872
399769234,163238842
39673453,210887504
14319981,3840
36243,82433
61933836,111164068
17831464,76091017
214680621,35206553
86986010,36184872
18734645,20543416
320334357,22539158
17476953,88130368
154269157,906191
55463336,3840
16304793,221185711
43782539,19894159
73109650,19997104
55259512,111164068
32941152,26374419
55066612,140528224
30035457,816653
23624606,28452658
180718298,10241
97740333,117541123
109023,6082492
87758618,493102437
325757052,15456235
42907477,450885342
20383419,20262965
40895538,198662359
137916161,23563495
15235345,15777776
99389793,34542541
49515475,16616061
45516101,24400628
287713,67157376
467585527,14045302
142758563,163238842
86847574,5761942
459500724,111164068
26877932,13369452
19702854,20011697
15723290,19614825
35287196,384685037
106465281,163238842
15752932,15720542
25347394,8864902
42057383,5516372
14076231,14363353
217199455,24400628
292717192,223928153
29811763,816653
36376198,14934818
322358312,67732104
104066691,111164068
60814115,155688134
146971893,306420546
68970870,19538986
293391835,225079658
55389527,3840
293656692,22851036
100881649,7861622
68198046,16187637
275570583,67157376
116099511,155989324
19755970,25626212
14159087,214618570
494932008,163238842
174808961,243370113
26051404,26051404
124041790,117541123
58692686,16734718
152445382,493102437
43989162,88109378
549845126,27972426
174137088,493102437
74758837,6289372
263884490,17874544
406797926,330683316
124801593,149972576
250700324,14372763
107354162,14179545
28734673,783374
110575285,16323833
249629295,256345926
20432066,9103242
70762994,18640668
394151373,135605269
167552021,14145493
14629921,12860612
17134268,16313592
18989685,14478814
17882897,17882897
15753046,16356344
174473330,87612216
276697454,150774780
15127641,15654830
213184382,19538986
57686416,243370113
662323,3840
14409334,6519522
267402482,163238842
40696036,163238842
234884193,104989762
17384099,5110861
162038586,22101457
171693385,88109378
280328102,214618570
16535484,17912337
199210784,206101355
19840198,16734718
226282312,14955620
163911007,18196758
556523114,19793454
137595192,14120151
57619842,22679419
57729132,46650115
1899161,16313592
69032489,1925661
17910893,14179545
8074522,17104005
135749583,14470236
19076902,22832029
14892191,3840
80335579,41970816
30437569,88109378
55574961,251983364
13400992,214618570
246297626,198662359
259641511,317658862
217665624,17813135
380196467,111164068
16846426,88109378
19817778,35715105
92584600,152490004
15666380,7861622
20376276,3840
17214479,7082092
120277430,15612015
10938292,24400628
178526634,17897744
103622722,88109378
30772656,3840
63176405,17206278
168820593,163238842
453042764,269485905
60432796,16352313
262388975,384685037
11435672,3840
841791,243831433
22872233,35206553
107601301,163238842
10155272,7384432
18023868,23711785
3035491,14217624
37141903,20979011
22594485,15861746
14326788,19225156
53996389,19518360
22697571,23978861
12552852,3840
18731347,3840
197280646,27246430
342872584,76091017
247969040,450885342
17944934,14218296
543513093,9353422
87040645,59676554
67715520,17137927
190409692,254400424
38751724,39382776
22739224,10241
108106890,44193344
35934245,14251225
167561718,16734718
380592958,123060433
21040811,49064943
19755416,88109378
252403461,88109378
459596265,183095785
21747416,57001957
156998008,24400628
17121755,57122023
13674082,17996177
22112285,816653
149308499,31455711
26391580,44193344
16421962,16421962
61303952,52084634
115708758,155403330
94643346,56280411
43985696,49064943
97582374,651273
25549048,5401942
66249982,24916429
348851602,339155639
327404259,16186743
19873173,14669534
321804020,198662359
16268937,150774780
28737365,16356344
7261602,7384432
14299859,155403330
392223894,3840
70645019,29993931
77000938,311704980
20219292,14669534
29876323,14145493
44494857,199545828
12385402,30257869
242495431,35432988
40071081,19148708
35732628,317658862
69903989,170032387
156491180,47499606
36493532,17392585
251618916,5110861
118809049,88109378
38341025,16323833
13089682,7384432
279198769,450885342
19044055,14669534
30782151,117541123
112132388,150402542
99832401,3840
783682,12251322
359611670,69677863
18999841,9103242
267304808,208493293
15914915,16352313
18922346,17943827
23153136,60727070
17449231,17897744
305068212,16616061
108704423,23990894
15366537,35206553
50901841,163238842
96658266,40289734
155640399,26051404
117187783,7082092
45877354,271551404
29110975,17943827
15339020,118509968
410209794,18479513
215906932,17104005
21687228,112111406
394181656,24946044
309741161,124333225
105001809,49064943
97722136,17897744
370343171,35432988
75019985,88109378
31201768,214618570
17976798,7384432
142801388,81466922
118466222,10241
56736671,84142850
40266378,14224219
21872358,88109378
115832573,46831674
204962218,69117101
652633,816653
6354792,1468951
82940942,493102437
25070195,48488675
112863451,5110861
41283598,17598413
34335068,15329577
53222305,163238842
19334875,6519522
12298182,7082092
181781071,14677919
119897041,17897744
42771663,163238842
125098615,35206553
39182784,12857542
43406369,67444229
21663950,117828741
218562285,163238842
46669398,56573534
5281191,6347872
126689571,30293070
391762177,163238842
109435678,53221356
358364877,82433
426967417,211105430
216881337,29216764
175197584,15456235
16985092,3604981
11866022,19538986
22234861,85928734
32338244,85253908
16304817,14209885
319458158,183095785
5980142,7861622
21865734,16726878
56616503,493102437
69209188,50259455
86279212,9103242
316598297,15957907
284690191,15329577
15310749,76091017
14127554,30257869
233094065,3840
117783948,88109378
17452041,14179545
158831279,88109378
16946047,112720695
206037540,130012095
465883979,333966373
128242818,5110861
26664495,17217414
20701825,7861622
554078214,554078214
215060829,3840
117304510,36659758
27814665,3840
1671811,161554085
370419168,41259253
488021513,23990894
85922753,163238842
58266839,85928734
17302699,3840
22800659,18918240
5688592,3840
72907878,20446839
109930226,34041607
18210908,24400628
7165492,3840
71705834,35961508
32538469,183095785
19051030,18859933
125688790,16274553
65138800,30257869
282679998,163238842
16444606,816653
38238231,28452658
167872022,163238842
16910946,27884585
60728586,111164068
173210133,493102437
21640799,18223191
330924104,88109378
18957805,203307838
21437537,35206553
212936009,21699403
353414107,223928153
278217626,162269614
129984134,93329426
16296332,67727882
118626543,35715105
19156507,5110861
73891554,493102437
183502719,18479513
391412618,15420011
21409342,248506063
11197712,17897744
23631859,3840
131014445,19148708
414417489,183095785
378247928,5110861
352462253,76091017
131029775,493102437
15361455,239834955
128956175,41970816
46644237,251983364
104075684,183095785
33496261,283133921
11729192,3840
107413645,14179545
36496825,111045742
6368672,651273
132195390,35715105
247471136,52772629
29144987,14179545
36744197,18483115
400935844,80400072
338054017,7384432
23826919,16356344
296218728,269485905
65160329,206101355
42313679,12860612
2044751,18070930
49408765,113688646
16251865,50259455
118857505,251983364
15745394,39382776
17106980,27246430
505359006,9215692
14426892,16323833
142862878,7082092
15988433,6368672
96829836,208493293
487201961,31153819
21069452,477094958
233043518,14179545
14401102,46170816
7742562,15717356
29542422,30257869
25939221,17206278
280567647,651273
34917790,16186743
50901091,183095785
307008485,92769735
397969051,88109378
18134480,7861622
17917976,155688134
67199101,218336003
47444935,22679419
14714825,3840
22715267,111164068
69569768,36184872
14600465,17232000
315955214,15805171
366349719,163238842
16500780,17897744
11100902,3840
17109272,14478814
70068942,78311082
124941509,493102437
84813474,53221356
43156809,10241
18031088,15169511
519633377,14363353
15456177,1472021
40071621,10241
15398649,16352313
25103967,5110861
13094262,30293070
278081829,198662359
446672326,17996177
403664605,150197363
190254801,17882897
403528178,76091017
98065221,82433
79716398,163238842
26602839,15661966
211215619,27220046
133603792,493102437
321037388,192317047
433760519,223928153
26124503,88109378
14813320,3840
131601987,111164068
36065771,14363353
84041110,88109378
59788357,113688646
199737145,19458216
18498684,3840
417311399,145732782
201401911,450885342
10149732,816653
358360439,16734718
20350250,22851036
76027335,31455711
191539559,16323833
36728468,22851036
20151044,16352313
19501545,18105493
261900335,163238842
438136706,348278208
314732011,14129623
248523038,172221767
46671605,19793454
191280225,493102437
25954266,217160945
37104224,18690700
30952156,16616061
32423136,14251225
27080317,15861746
31547690,20447992
289586398,93329426
152054672,93329426
56813868,21883149
182033179,26568085
20800328,14528221
40626514,20446839
10621792,114864985
5671112,14915043
42287824,651273
15690382,17897744
33788665,72445681
24358412,49465463
7762622,5690262
52723661,3840
218540692,14826211
46704816,18223191
6035982,18031634
69394398,26568085
49549593,41259253
356977033,225079658
58005657,29216764
386251278,149103331
107149881,8864902
46248315,26568085
2363571,3840
16391766,88109378
70435609,25567622
46063,3604981
46840753,14306843
149674174,17508106
24732185,21206147
259348340,256345926
14807835,14470236
153579211,52084634
548567202,330683316
214895944,130012095
15619526,145732782
14101812,5516372
15433693,6519522
281034687,12251322
211933541,163238842
15416505,16187637
29034979,97244635
335176793,269485905
40946002,816653
243855277,88109378
313083950,31455711
451014976,16187637
167401067,7082092
237802711,16356344
22883913,22832029
73271110,19156228
91422966,16331259
18716999,14179545
12307282,14209885
17201277,16323833
15160273,88109378
45040038,10924902
23006986,53221356
19208450,17104005
19780127,82433
342961536,155688134
228923665,316828902
140005971,16323833
55873816,199545828
256573865,35206553
95491350,333966373
402184935,25577351
22324406,53221356
26781851,5401942
74103392,18496986
94745880,32445359
27125218,62581962
44338421,17897744
20018829,88109378
18997022,17137927
44823245,5516372
18785330,14365883
39589905,183095785
41449008,18479513
17382127,7384432
22033274,28479154
19918750,35206553
41676731,163238842
53253868,3840
41151276,14179545
79071656,16616061
50564459,15839249
2100521,1563671
19144764,88109378
27948253,17137927
182430875,183095785
63052020,74671123
15293534,14365883
137821750,3840
92246478,113688646
334492937,18322935
29498652,26568085
13324892,3840
24038416,156652502
344855986,378494343
15510251,226422926
23177453,816653
300806352,25577351
339336382,384685037
86135810,15805171
21828103,18105493
164750047,14251225
244764255,15654830
14414452,24400628
54805880,22972574
69028276,14813088
18465376,3840
368619785,17508106
18777269,30293070
14774669,786764
73575792,14363353
363192021,30805526
16488905,239834955
59369137,236827933
27164420,88109378
20654353,69677863
17720957,54393021
347788405,149994738
16828850,82433
546580120,248506063
81490134,93329426
14213577,16331259
97363960,248506063
366295969,82433
144701884,348278208
1045141,1468951
45110861,19997104
29535333,30257869
202003,3840
351804491,5516372
32141657,118509968
17275796,56280411
127246684,125653548
25515022,39819487
92807448,35206553
156136958,450885342
217871374,136161469
222264418,17403755
16938849,17194438
1658561,88109378
55709321,14179545
74285182,3840
333882024,38108292
22632065,10214682
251419612,15612015
16157855,16187637
8370082,165080948
211313381,41970816
189477029,5516372
73745165,5516372
335369838,149103331
244133894,54782786
274091885,816653
15154811,76091017
24522558,25577351
21903427,135605269
16708655,20543416
18566621,15568621
25199287,24278900
212939136,183095785
61204341,6368672
11196572,6650612
80418219,22076624
24774950,16132791
54986035,35715105
205026848,163238842
377821426,8630562
130079777,19793454
25040554,21065280
84379342,12069912
16045268,67727882
51063667,493102437
158929222,163238842
507844735,20446839
276991796,19997104
50925977,78311082
130701477,211899041
768197,49465463
236297653,183095785
245552021,163238842
104660893,4171231
119818171,14615871
137489324,51237260
46202236,450885342
811433,3840
210570203,7861622
87586376,15133767
19552745,14218296
10148602,7082092
10112862,816653
14670548,82433
115418617,18666844
429068735,25626212
42629821,155688134
8539632,14179545
29391256,10241
338596872,192317047
14889206,7082092
373438784,7861622
40644450,26051404
65527416,217160945
14083857,166601166
451883233,256345926
66833459,20904318
224304689,40100707
1090221,816653
20555357,22851036
117521286,271551404
15125448,15169511
23248294,191140196
42977712,35206553
42116387,14632831
25893353,1563671
18560893,5401942
517019563,531847058
313681355,221185711
74201802,191140196
22592364,118509968
14413075,10241
73395703,6519522
162272513,27246430
25164223,199545828
15665968,56280411
20657448,69677863
19341413,25547397
36541636,20174643
19925036,69099998
221036078,493102437
278147216,163238842
14882389,7384432
366606110,20447992
316320441,348278208
88049417,19148708
16076567,14478814
391151883,16352313
63004503,14251225
34868965,5110861
14066276,62581962
46130572,206101355
71593084,24019308
273120131,7384432
184937804,16127669
31453974,7861622
18512317,14372763
18320606,16323833
53134911,61158706
163307790,56280411
19778239,88109378
67150376,340601420
22408209,119417822
431694693,88109378
14239780,243370113
24833375,14129623
14973520,119417822
26045394,816653
19290581,333966373
24494723,789071
14296168,14145493
18700629,17897744
45869761,1472021
171931828,260990894
135342302,183095785
1881521,897
23407409,24608151
133761191,12860612
25539893,36659758
25159689,14179545
24106200,23990894
72581909,40705032
80428362,14120151
424038024,816653
18741652,18640668
93112126,51237260
16048740,111164068
25056383,113688646
24005657,16033908
49368656,26568085
17275486,24608151
515877755,127935456
126666372,155989324
39342647,17206278
308164730,14677919
833571,10241
14943627,12509262
22416481,20446839
96461927,8864902
155183410,5110861
130877595,17897744
145769063,150197363
40580577,16734718
412582295,412582295
357871897,288075691
16245906,217160945
36603301,19793454
15509573,88109378
78784199,60961634
22958268,117541123
295206537,493102437
4565771,14528221
131251580,17873937
325837975,208493293
333466134,56280411
67026664,82433
19683409,18744957
16745199,3840
17661605,10241
287272736,679193
3543571,3840
264545327,163238842
150415550,127935456
286226408,217160945
223467843,36913587
122167672,48672487
52852957,19965811
12134862,5110861
189256740,223928153
15422759,27246430
242105719,16127669
158775364,414569910
104340899,340601420
82877799,20446839
79137273,280329780
155571744,35715105
15687962,41970816
70700970,816653
77483,82433
35072393,35206553
183078431,17866209
