id,degree
163680909,174
8032822,174
371466354,174
170772716,174
20861943,174
18732790,174
16636510,174
186047332,174
28380724,174
15287678,174
88063407,172
14158600,172
328643106,172
17843533,172
13783982,172
231490540,172
15410099,172
180426950,172
45319299,172
26977928,172
14729099,172
16927085,172
451005538,172
7622322,172
15680097,172
5996402,172
117198054,172
45371222,172
146540920,172
331908924,172
185449401,172
475740308,172
24948569,172
30484440,172
198336454,172
75749026,172
16848539,172
188374092,172
14641297,172
66841215,172
86902774,172
36681267,172
20657448,172
57972602,172
54730258,172
19793454,172
37502868,172
248861233,172
6577642,172
14993689,172
129880152,172
186888760,172
55655811,172
18123064,172
16139105,172
39044130,172
510896241,172
242978951,172
29328707,172
24581048,172
12251322,172
14363353,172
20020647,172
16611084,172
21702539,172
156132825,172
21378183,172
43702619,172
59062375,172
113470669,172
64374269,172
15430687,172
54135604,172
15936421,172
40858764,172
18994771,172
95332892,172
16827760,172
14202104,172
23630066,172
368456347,172
14137737,172
12970892,172
14631169,172
11828432,172
643613,172
226987914,172
22937232,172
16434273,172
26681152,172
2365831,172
13850422,172
261447035,172
59624844,172
15886626,172
123054759,172
15372377,172
462357211,172
16454701,172
300564635,172
666043,172
38851803,172
138794168,172
14396204,172
85388628,172
24398222,172
34979543,172
146692539,172
187664250,172
42537356,172
61762853,172
5444392,172
46719689,172
56973040,172
18215973,172
165580617,172
28207101,172
15147397,172
123649850,172
16114437,172
199545828,172
17052441,172
92095091,172
226198419,172
63546487,172
18653265,172
28779024,172
44250167,172
556092287,172
7852612,172
194063707,172
191620115,172
207878118,172
100369246,172
26785513,172
70709534,172
540912889,172
16541218,172
214417849,172
18677075,172
410238229,172
14955620,172
54971112,172
18917281,172
59553664,172
21324483,172
158862966,172
16334480,170
16657699,170
14610391,170
118144617,170
87563810,170
199389524,170
39511166,170
16930986,170
23070306,170
153198631,170
304850208,170
14362294,170
359791673,170
391596644,170
36876401,170
17099387,170
90416808,170
19952733,170
29734071,170
28176041,170
68753655,170
114607562,170
92437145,170
80479756,170
227863795,170
21636313,170
17057271,170
76745164,170
73393871,170
15309384,170
353780675,170
14688207,170
777925,170
73953536,170
68236193,170
17576549,170
108915866,170
22191432,170
24668720,170
365873889,170
25757838,170
67444229,170
31310158,170
280817624,170
130458988,170
354264238,170
13919072,170
104708526,170
118891136,170
239999923,170
37360597,170
137788485,170
19838339,170
18389670,170
27647185,170
15717356,170
47833138,170
17022544,170
385154183,170
24025736,170
101566422,170
173992307,170
19479895,170
28317115,170
139990251,170
258568696,170
19785044,170
19702854,170
34783473,170
163307790,170
7282592,170
3371581,170
27956824,170
35777497,170
111836749,170
22273667,170
24586611,170
23853807,170
15065065,170
16400360,170
25276905,170
145987948,170
14389658,170
16299627,170
32578648,170
210944652,170
237153517,170
37186916,170
9695312,170
358553967,170
16405372,170
22013442,170
29755836,170
9832392,170
5750612,170
382823424,170
19199673,170
122711186,170
21950910,170
16906715,170
86834627,170
36008570,170
131282676,170
822382,170
283193474,170
41692369,168
18285245,168
14410630,168
16944995,168
15329102,168
19167293,168
14771973,168
19597106,168
69660246,168
7138302,168
303895934,168
361396896,168
50027817,168
85713602,168
65364484,168
49997792,168
21642976,168
190957611,168
14741804,168
95889568,168
98591908,168
109683367,168
178989761,168
56773228,168
31889268,168
228953486,168
34535670,168
57420624,168
19551156,168
271495538,168
10935622,168
35093376,168
65294835,168
14683518,168
38881476,168
235900511,168
21364753,168
48362159,168
17786601,168
23398228,168
210072500,168
50794628,168
37514167,168
36719281,168
28895421,168
21318259,168
23484510,168
123066394,168
59785628,168
296163343,168
112873986,168
16929396,168
21979738,168
14428916,168
17076095,168
31198801,168
24847059,168
20340070,168
82139087,168
113719681,168
6867552,168
308844673,168
40550544,168
15135214,168
30745262,168
17539739,168
49992096,168
18528834,168
13012632,168
41229669,168
476022252,168
15947348,168
16815431,168
375898136,168
14680797,168
14515734,168
19658506,168
11504382,168
62613968,168
16116995,168
18732289,168
25489250,168
19186071,168
58019852,168
76611461,168
497334912,168
45857296,168
352226153,168
60101131,168
38441030,168
29660021,168
24292190,168
25529235,168
210963683,168
25007427,168
35311775,168
15930616,168
22234861,168
8296692,168
72889783,168
363681923,168
213039691,168
20327583,168
266703267,168
324583691,168
203296633,168
18964696,168
131047389,168
256889809,168
15484063,168
233436404,168
123434827,168
18214171,168
83941972,168
7572072,168
7921292,168
18024109,168
23770502,168
146918923,168
17013072,168
166775051,168
154648125,168
21272026,166
24972308,166
51303,166
16955517,166
67418441,166
17031260,166
23944104,166
45741118,166
34363772,166
25884760,166
104598979,166
9423662,166
18050996,166
108746742,166
21222922,166
234270825,166
34739714,166
51945284,166
257372581,166
285995923,166
12161,166
20803022,166
376629559,166
19262793,166
19187671,166
17547979,166
283747772,166
166842769,166
56225100,166
19401487,166
6068612,166
15144542,166
484991854,166
14759057,166
1260231,166
15753937,166
14773506,166
23627469,166
345543734,166
317403874,166
223560516,166
27939337,166
36761298,166
99467249,166
37501155,166
88345486,166
462553493,166
19081001,166
14756822,166
64954756,166
107266564,166
151831643,166
177002366,166
74427281,166
91407493,166
23325557,166
39506306,166
243068340,166
59503113,166
151759225,166
46533328,166
18020081,166
14785495,166
14652452,166
174145542,166
30241898,166
2549701,166
19565333,166
51094763,166
118957609,166
34446921,166
141487737,166
8007092,166
90717763,166
35623,166
155968712,166
14456842,166
289365039,166
25073877,166
14860638,166
435926182,166
41443459,166
32177485,166
19796793,166
60879007,166
5517,166
143344048,166
273716958,166
32688174,166
34222931,166
20734434,166
8005492,166
15101693,166
27123985,166
14507498,166
14601788,166
17929027,166
16399704,166
15310917,166
159002621,166
17481636,166
48849410,166
280432015,166
30094549,166
217472199,166
3452911,166
133498469,166
14296723,166
9884622,166
51951241,166
821193,166
20834745,166
27617013,166
34986425,166
347465740,166
132195390,166
40511475,166
34370797,166
29300489,166
14750983,166
21500635,166
33509142,166
18194218,166
321029545,166
384103053,166
186354564,166
6258042,166
32695475,166
121174595,164
313370959,164
14583400,164
611823,164
15358350,164
25209206,164
17501629,164
18173624,164
76093054,164
12801162,164
18393753,164
80132586,164
189494586,164
59110488,164
17521796,164
345533279,164
8315692,164
14137885,164
18889063,164
215060612,164
18262639,164
27443744,164
98691205,164
74366540,164
380951537,164
198975780,164
922,164
5698342,164
126048747,164
42587673,164
122697863,164
5553152,164
46888613,164
275790517,164
26603533,164
11468242,164
59179219,164
360245938,164
18182263,164
32127835,164
14220606,164
86247424,164
5870082,164
229969377,164
54447215,164
154175423,164
14814905,164
44449776,164
16929600,164
6730222,164
260131861,164
46759611,164
79594977,164
243051640,164
38245673,164
390784319,164
121631613,164
5790132,164
15947602,164
18072740,164
45742889,164
268479669,164
15573174,164
104548229,164
19518328,164
7400702,164
22839501,164
86140730,164
242725672,164
118973954,164
14090017,164
107525887,164
15947897,164
38190358,164
10441,164
52866725,164
17849404,164
785133,164
118505994,164
18917203,164
115710614,164
18492255,164
37459980,164
14213563,164
14503,164
58599146,164
25949845,164
15567576,164
16251528,164
25788557,164
21872358,164
70194980,164
345056098,164
48448474,164
162385517,164
190911070,164
103524387,164
22117687,164
33686884,164
251261925,164
352162147,164
49629418,164
402394026,164
11818,164
3253121,164
343797833,164
20793655,164
350982275,164
240357130,164
27732409,164
106044009,164
18729482,164
15583454,164
478817325,164
41758062,164
166810370,164
25573732,164
131251580,164
11752272,162
16272448,162
21056214,162
40832800,162
61835249,162
66976790,162
110458336,162
18227338,162
184919612,162
278847352,162
32289713,162
30840927,162
22205493,162
32959826,162
21724128,162
56151063,162
12561452,162
8253682,162
2757281,162
18329546,162
17806284,162
47897905,162
25246881,162
10712072,162
179438692,162
50523170,162
14368300,162
80297299,162
4398351,162
126253219,162
33174013,162
14163748,162
14412533,162
383358789,162
57097648,162
28971669,162
462363316,162
110994277,162
14342018,162
215254878,162
20458886,162
248726194,162
198157799,162
21698020,162
288178884,162
812804,162
176412453,162
16475403,162
20255162,162
275370651,162
49793,162
55161901,162
23798922,162
25524289,162
19536422,162
499035637,162
375710523,162
14876536,162
282843710,162
19970709,162
214761161,162
15482536,162
24586098,162
14251225,162
18799041,162
23841368,162
46409572,162
21209392,162
112867490,162
168295477,162
25001048,162
286328448,162
15031577,162
19380829,162
332803989,162
41226089,162
29247964,162
20631422,162
30628975,162
13461,162
35665146,162
18730575,162
133880286,162
95342270,162
12095912,162
336982110,162
4461451,162
333151960,162
79005580,162
135292084,162
2691,162
15707278,162
33806113,162
287413569,162
135895585,162
146729999,162
48358776,162
24578634,162
365110774,162
64219788,162
818340,162
20109973,162
1077971,162
14836690,162
96585127,162
161013010,162
10915142,162
27942809,162
15832331,162
1859811,162
194939391,162
177075927,162
14263368,162
6545352,162
277189755,162
19777078,162
276626552,162
15143478,162
14417250,162
27556737,162
2622521,162
15009761,162
91008721,162
14791994,162
28576135,162
7478612,162
19479558,162
84298716,162
18044352,162
249118404,162
123071061,162
61280296,162
58439079,162
115705413,162
2776801,160
262551007,160
15329368,160
105918185,160
165645655,160
31332696,160
132709317,160
26112027,160
35659391,160
15762845,160
156349747,160
284333926,160
82739746,160
141946248,160
13215132,160
60727070,160
7423512,160
16865502,160
44394333,160
16583672,160
16521328,160
17248051,160
36750478,160
161540088,160
15895373,160
220426702,160
51747161,160
24125323,160
15533709,160
16672738,160
111749042,160
58451369,160
66380278,160
15386819,160
17173775,160
272693590,160
46957051,160
47120224,160
99762736,160
354943567,160
93908584,160
26346966,160
31540671,160
14202246,160
11883132,160
16939148,160
26848345,160
14610469,160
241250559,160
41656802,160
392039864,160
47445391,160
175151673,160
252770012,160
24233316,160
264545327,160
16237246,160
14339287,160
14749486,160
23638544,160
26234692,160
116484400,160
1767741,160
99607756,160
26176694,160
46854930,160
283649068,160
18525154,160
821958,160
125842468,160
208105677,160
223324921,160
17621204,160
8329582,160
149994738,160
204646586,160
12895212,160
40303521,160
36724820,160
18559368,160
23248294,160
109594284,160
32630330,160
22645010,160
13610342,160
21771720,160
16119771,160
49583,160
16437633,160
2317921,160
5445442,160
297985585,160
297472992,160
249354191,160
35184346,160
120666148,160
10545772,160
240326817,160
22737021,160
119171551,160
7344912,160
304649218,160
38500966,160
62975545,160
14137582,160
18545675,160
634563,160
114908092,160
18359352,160
155507136,160
388051243,160
11856482,160
394229278,160
401029555,160
26548315,160
259315354,160
19071487,160
79721137,160
268551780,160
7076492,160
16909832,160
22035674,160
356977033,160
37253056,160
193785644,160
297256499,160
15811487,160
261641706,160
14726202,160
231205842,160
154547365,160
388410131,160
238124802,160
186353014,160
411011857,160
203942956,160
174860999,160
42955561,160
156984830,160
15172810,158
19014804,158
30863,158
151727301,158
53178109,158
18952022,158
19519252,158
19386522,158
47306483,158
164379039,158
27620472,158
45765141,158
17135252,158
246064878,158
85349324,158
16234543,158
69623723,158
8845642,158
251290215,158
91731354,158
227444991,158
330560781,158
155660525,158
430684439,158
373732273,158
278776000,158
72393730,158
17406522,158
14389837,158
36953510,158
156444178,158
369586333,158
144389923,158
18399652,158
1877831,158
19549883,158
11346482,158
187428929,158
165846719,158
121607917,158
351141064,158
72631996,158
37730316,158
305294261,158
349157263,158
14618160,158
111759249,158
16847294,158
799645,158
347701169,158
33266813,158
15478976,158
425871040,158
17644044,158
15350768,158
56843421,158
227469430,158
31504542,158
17593847,158
21247776,158
153156412,158
17893290,158
34211097,158
16003580,158
31206614,158
19214250,158
19832580,158
1045751,158
307044653,158
82664565,158
201136617,158
19419870,158
89352400,158
381048540,158
415601652,158
264580502,158
469047977,158
60784126,158
18890835,158
14179822,158
14552720,158
95233955,158
16670539,158
16043462,158
16463326,158
242451214,158
157247429,158
60037975,158
499900026,158
190830215,158
25577351,158
116388817,158
79011908,158
175334594,158
22167056,158
153069336,158
216755058,158
51171395,158
145573135,158
86729272,158
195440075,158
18657460,158
19997104,158
22211521,158
22024874,158
6666312,158
380616097,158
136776312,158
133989821,158
6083342,158
299798272,158
1489691,158
21200516,158
105263800,158
20824887,158
164847679,158
18906561,158
60057701,158
21268897,158
171681366,158
18430758,158
15470236,158
96821645,158
28059707,158
65417192,158
124005585,158
28635233,158
37982492,158
37856713,158
22156926,158
19326633,158
11640472,158
18922581,158
23474689,158
14987728,158
348883850,158
12231142,158
19396923,158
59471027,158
105099308,158
422224303,158
2257971,158
14234493,158
20047103,158
240449225,158
115637846,158
16679681,156
28360947,156
86664924,156
18767649,156
21909890,156
108671131,156
14522546,156
177616456,156
16532371,156
16019597,156
16293423,156
397688944,156
156602922,156
60119583,156
264124770,156
21407083,156
78133467,156
20489104,156
162041401,156
61158706,156
626103,156
274852501,156
48210436,156
230268499,156
153275437,156
21215371,156
167099490,156
291326610,156
35094637,156
200959768,156
228052858,156
526316060,156
90146016,156
18741363,156
368794023,156
16150457,156
87741382,156
1769391,156
19083676,156
2562661,156
245515352,156
28297041,156
27299067,156
236297653,156
10865992,156
47982751,156
86163538,156
280725732,156
108669535,156
36754931,156
264343382,156
15466131,156
16073043,156
17156203,156
20207789,156
29518331,156
165131834,156
42040091,156
317315906,156
19665244,156
9855382,156
16279527,156
2456481,156
36019123,156
200713206,156
288932529,156
29447358,156
7458942,156
19164725,156
2039761,156
226018453,156
7841652,156
7101692,156
164778234,156
3824401,156
10266522,156
24121791,156
29558838,156
48719536,156
177678004,156
346737285,156
20987724,156
153546863,156
252771949,156
16490974,156
15176366,156
98462235,156
272703261,156
16483812,156
22126231,156
1132461,156
15497480,156
26938720,156
114707315,156
29402249,156
23191837,156
15840385,156
374277982,156
18743155,156
299715516,156
19772827,156
415711683,156
16952499,156
96149423,156
7646402,156
32840323,156
15565871,156
358155683,156
62359006,156
172814396,156
212320989,156
14197022,156
378818034,156
21867449,156
279573338,156
31407587,156
15460081,156
31119337,156
38934368,156
14642816,156
24403452,156
14670800,156
207345348,156
30090568,156
30340726,156
34356968,156
260011048,156
311604999,156
9377402,156
271324176,156
177336302,156
29797840,156
30299100,156
51222571,156
35777372,154
15594313,154
17959695,154
13721662,154
5868362,154
183300976,154
19029070,154
18204778,154
248506047,154
44389584,154
30973292,154
1550461,154
18183318,154
199026937,154
18238450,154
30783939,154
132045014,154
38517007,154
58914651,154
16840742,154
375317198,154
107225267,154
123665765,154
46678012,154
373123978,154
204812484,154
16105217,154
16714182,154
15641097,154
14716342,154
142723179,154
149320887,154
62474938,154
5969122,154
13357022,154
275445237,154
100269373,154
14291326,154
123565032,154
325975037,154
130540077,154
19688275,154
18494981,154
20192851,154
28370738,154
44957752,154
22571216,154
15907720,154
215744480,154
140078432,154
28135572,154
115060775,154
16095207,154
30070014,154
17344075,154
19785988,154
20148083,154
109600204,154
19040451,154
21891867,154
32788960,154
30572298,154
291314617,154
282554062,154
248932073,154
22123987,154
233951321,154
481453,154
6291182,154
18822863,154
14335160,154
108719347,154
22520260,154
16364399,154
15693261,154
16439603,154
26535267,154
16752420,154
19824423,154
97792782,154
25228076,154
33827435,154
162045075,154
15480686,154
252509338,154
51876199,154
19083161,154
16834046,154
430486680,154
101903164,154
34373923,154
19119192,154
28354150,154
250441643,154
99330079,154
9943672,154
6120952,154
54885400,154
18487694,154
169554488,154
18680478,154
125164235,154
19216561,154
188174957,154
120409187,154
295649749,154
233385634,154
301863759,154
19988587,154
34569838,154
533836053,154
234356169,154
16530805,154
7921582,154
320527944,154
17174309,154
21720189,154
58441079,154
20095865,154
55309264,154
376863423,154
25293931,154
22184329,154
114890849,154
234485146,154
19181276,154
17511527,154
25805805,154
134704868,154
45309081,154
41945050,154
217931270,154
16018802,154
14630648,154
39091844,154
82067206,154
19900778,154
183511926,154
6981492,154
433177126,154
22679338,154
127492024,154
58166411,154
76420529,154
27214587,154
20984259,154
14840869,154
191602765,154
46241448,152
90676132,152
15311166,152
259030794,152
19000589,152
17473973,152
250708662,152
19240388,152
15416505,152
7614292,152
21145241,152
16104418,152
62889983,152
14966677,152
130630870,152
21369192,152
17491316,152
20817223,152
27677879,152
107758229,152
147078918,152
270515691,152
17066312,152
18324466,152
80922475,152
303177511,152
160437149,152
44539907,152
381990922,152
45663323,152
70842573,152
194703864,152
27029537,152
15081306,152
16723958,152
20439682,152
80762067,152
82816461,152
382267114,152
97693164,152
213849301,152
72536935,152
135620278,152
300599613,152
18928924,152
2232241,152
94568228,152
19006934,152
17525171,152
199479894,152
81449064,152
8962882,152
14629510,152
150256656,152
87176641,152
97190495,152
20157590,152
119345450,152
372393022,152
53909523,152
270076706,152
17454341,152
239095089,152
17794578,152
175771708,152
8867692,152
195938803,152
54611487,152
14279433,152
35746423,152
43365692,152
23984889,152
410045750,152
18104778,152
371640612,152
16105122,152
44158159,152
104564514,152
274962574,152
391758469,152
15819632,152
320894277,152
112414035,152
22630294,152
114083175,152
28856675,152
364083931,152
153460275,152
41894068,152
474589602,152
57625403,152
24826573,152
112962217,152
5438512,152
7259302,152
19416225,152
105656576,152
50325797,152
82243,152
43164252,152
203272976,152
50850314,152
41894819,152
45406850,152
102392915,152
218601115,152
17235469,152
266008957,152
74264908,152
17424872,152
133206222,152
190994080,152
15314467,152
82451567,152
10855372,152
28297965,152
17480797,152
14904652,152
10951232,152
15144539,152
17179368,152
10959642,152
61687416,152
18314308,152
267350635,152
18703699,152
225791964,152
155954125,152
14604870,152
198628427,152
321620987,152
191916463,152
123121569,152
19962319,152
1737011,152
12080652,152
299926319,152
14912435,152
16573941,152
316264827,152
67059584,152
133067266,152
8335182,152
20452293,152
7867072,152
18060648,152
14282124,152
422168320,152
1064051,152
68604037,152
21111304,152
42298610,152
41954598,152
14022672,152
18212352,152
41222853,152
214000046,152
15533771,152
97585509,152
62744004,152
17052055,152
87620421,152
12053132,152
5749162,152
18903930,152
27218831,152
1048661,152
10519,152
366795440,152
98426460,152
15649594,152
811087,152
18336787,152
23270710,152
254611335,152
31313454,152
15914737,152
178002918,152
312303281,152
46130249,152
87038861,152
13049362,152
69248730,150
47637606,150
9440792,150
11794312,150
152093583,150
14615462,150
403518639,150
16509293,150
18819691,150
17495434,150
108757480,150
78890225,150
437520768,150
16031679,150
18088309,150
19134143,150
170009793,150
47848627,150
338554536,150
175671498,150
347503734,150
106348473,150
167150593,150
534026234,150
14659966,150
306604708,150
988911,150
61903300,150
158506294,150
43223610,150
32102005,150
153582704,150
37077041,150
217506336,150
50284910,150
14685924,150
16793368,150
25461274,150
192030194,150
8074522,150
139531245,150
36922031,150
128150518,150
29132977,150
20229241,150
319285690,150
130047324,150
24407244,150
15394673,150
132831866,150
234018448,150
310639938,150
817113,150
816388,150
104002640,150
182351572,150
32511133,150
189906914,150
14085096,150
70600914,150
273186916,150
25876334,150
30942099,150
28201743,150
50760071,150
15113565,150
3943871,150
71085454,150
12133382,150
52269603,150
278608596,150
19223962,150
43883192,150
180503626,150
361901302,150
21430043,150
381762085,150
186041962,150
524620711,150
292717192,150
28775296,150
34650471,150
19299660,150
15043650,150
52488565,150
14780915,150
35732628,150
375971107,150
87693728,150
14875359,150
18396825,150
218617509,150
108508328,150
15912884,150
205710774,150
307746524,150
21131149,150
19563388,150
15778688,150
20696985,150
28824426,150
2006261,150
115751705,150
1521851,150
14851998,150
95260092,150
11094232,150
171244964,150
446783544,150
147394206,150
18324678,150
411075988,150
16883232,150
13352012,150
276604734,150
285185271,150
245432700,150
273101322,150
12860612,150
12436442,150
14843763,150
71627462,150
1374411,150
16686144,150
89018574,150
48821786,150
21871343,150
15020629,150
34021457,150
109033182,150
6970282,150
51573,150
162705856,150
15906640,150
169693203,150
68450853,150
35566561,150
317363815,150
48607676,150
313020652,150
5976,150
231201250,150
239465333,150
19772426,150
14059411,150
238012205,150
43364363,150
21436558,150
20542737,150
14847667,150
309064372,150
19660870,150
141598384,150
16870682,150
9406452,150
17521689,150
138795834,150
36795587,150
315642377,150
314049912,150
18365777,150
42907477,150
23374570,150
52216611,148
341840097,148
18141016,148
25756519,148
14377213,148
19432203,148
14185814,148
62386394,148
236699215,148
52695031,148
57325288,148
50982971,148
18487428,148
16295907,148
357210897,148
152966047,148
16708655,148
383797731,148
56741549,148
14406208,148
17293795,148
6114492,148
26785207,148
119714092,148
101574329,148
16239185,148
15200682,148
456966324,148
1008591,148
348393652,148
14555887,148
19940791,148
87581622,148
16250230,148
221966395,148
250151978,148
18026346,148
5647742,148
6127252,148
64121269,148
334462090,148
182884883,148
25635177,148
342806740,148
29054594,148
30418870,148
18637695,148
17163743,148
11148342,148
14941389,148
27910685,148
145713115,148
199999865,148
15832861,148
253731559,148
19984143,148
17398187,148
86823765,148
201526993,148
339799759,148
34690781,148
44186632,148
37586790,148
179743459,148
360025190,148
86977818,148
96808001,148
29962952,148
72753148,148
341218443,148
20449133,148
17595958,148
194179246,148
15077314,148
16162631,148
39358333,148
81891054,148
90957062,148
77000938,148
296561059,148
346880024,148
23494080,148
19364382,148
19596174,148
5161281,148
12506,148
127480942,148
262045931,148
19915325,148
18774477,148
33538829,148
254064752,148
2704951,148
15449147,148
55296150,148
82524253,148
31455711,148
280092171,148
369505837,148
236866759,148
60691678,148
282862692,148
277225744,148
112911033,148
30298772,148
272496022,148
107236336,148
62483650,148
26812712,148
23889102,148
207331730,148
87874905,148
18642669,148
5877292,148
16721886,148
314273466,148
16936406,148
80656590,148
28346772,148
311575715,148
310682763,148
102154120,148
223369717,148
66434859,148
14531269,148
294793387,148
278246931,148
194019612,148
121196671,148
26259401,148
20523099,148
81111260,148
70957640,148
31547933,148
29535333,148
204957452,148
220081296,148
43553,148
52863597,148
14704192,148
52953,148
212057512,148
14262772,148
37729461,148
306875591,148
15212604,148
24033837,148
115701937,148
18286505,148
285571521,148
43970288,148
67520030,148
99003454,148
19360730,148
41141618,148
128496483,148
339527983,148
175113947,148
62905050,148
14546414,148
16955991,148
30003842,148
21396104,148
32064215,148
113497402,148
130767899,148
25019166,148
118560761,148
29678213,148
147179367,148
12460982,148
190092809,148
46569033,148
75122101,148
118478047,148
48263,148
282581707,148
135918180,148
16412138,146
15464883,146
792537,146
278735101,146
17195943,146
16540939,146
47707475,146
407387443,146
68129991,146
135045839,146
12442992,146
16143507,146
8937792,146
194964944,146
6128392,146
39552519,146
59557446,146
991221,146
120943272,146
16624180,146
16607904,146
271168285,146
15262820,146
77061950,146
79386459,146
17197344,146
275623719,146
15626465,146
270507277,146
38711721,146
56699979,146
23490139,146
515962020,146
177314199,146
241847792,146
92715435,146
33657625,146
57469323,146
305432574,146
293265793,146
35388869,146
306541147,146
49715118,146
65119655,146
167552021,146
17248121,146
57249277,146
299811604,146
26519172,146
542658826,146
142356013,146
15267898,146
237748700,146
270508448,146
30291682,146
818155,146
6202002,146
43514656,146
136755740,146
10828932,146
203868162,146
41064156,146
56387781,146
291918186,146
40054423,146
732773,146
43804131,146
148995265,146
36544954,146
90720074,146
45176933,146
20609086,146
270105849,146
22189918,146
106039696,146
115038550,146
19688387,146
93657068,146
14287830,146
118472792,146
244798098,146
72885380,146
219067806,146
7410032,146
283389405,146
14884097,146
242533687,146
16482393,146
14761655,146
64390081,146
211982196,146
51692378,146
35291470,146
9508922,146
304185486,146
14759966,146
196142659,146
286118150,146
69718702,146
16296057,146
16158930,146
14997105,146
18269449,146
21327969,146
14670722,146
25166063,146
27093057,146
214618570,146
24016767,146
36108089,146
451384926,146
16636329,146
16158636,146
242910763,146
160793458,146
22030851,146
181711579,146
15574534,146
14551276,146
7453822,146
308522948,146
228555074,146
312265900,146
3094401,146
143559673,146
7495132,146
18220175,146
48598420,146
93069445,146
33439720,146
111091687,146
209735408,146
244297517,146
129939387,146
110831251,146
554636622,146
155690477,146
44172969,146
182438807,146
969441,146
11278912,146
294752666,146
518403776,146
42057383,146
28539301,146
44217174,146
7430772,146
6487292,146
7589572,146
48967066,146
36114716,146
166822195,146
19735580,146
306016297,146
25568862,146
37508790,146
31637198,146
270089299,146
195855944,146
18718094,146
14948898,146
86613184,146
10280632,146
14319981,146
94623001,146
103653586,146
19382657,146
216257550,146
18283160,146
270242863,146
134165449,146
421814533,146
14485579,146
5537642,146
340685089,146
330683316,146
21392716,146
270949258,146
93436732,144
16365403,144
41648843,144
203070845,144
274160433,144
173314992,144
29756727,144
21220972,144
18395950,144
239110599,144
204967633,144
179200014,144
63008732,144
18914321,144
60036306,144
14586770,144
137982546,144
17843175,144
17651391,144
76066858,144
20970926,144
20040253,144
137179994,144
19780462,144
133133507,144
7552082,144
18648265,144
24272129,144
20465564,144
132684863,144
23095315,144
14794197,144
18935127,144
24751263,144
43122903,144
163144222,144
261753869,144
14368074,144
7111412,144
124077669,144
52467575,144
21645304,144
28431870,144
260137838,144
30323559,144
259052939,144
238149729,144
97225858,144
283179573,144
18783665,144
26077872,144
51992440,144
38679514,144
195897346,144
18176833,144
23133578,144
26569855,144
90046723,144
77155969,144
14178988,144
75607671,144
277416020,144
30763467,144
62589395,144
18637160,144
112344837,144
15871815,144
380503334,144
38459087,144
128330619,144
29796303,144
261015235,144
7078732,144
21905547,144
29476717,144
43403778,144
153932493,144
339517769,144
2087371,144
16935292,144
76156485,144
49682544,144
14282153,144
133272665,144
139809370,144
185860787,144
113025559,144
174305182,144
115505999,144
76016329,144
14147754,144
177849911,144
127912925,144
30970675,144
189520887,144
189477029,144
19028615,144
15032736,144
25254052,144
11446092,144
33215612,144
16225122,144
16034002,144
294207283,144
182163783,144
269546223,144
16029780,144
16135047,144
14293780,144
27934142,144
57372601,144
15884908,144
14463494,144
200127090,144
16434826,144
80815716,144
21077642,144
61472006,144
141600947,144
20437704,144
15728161,144
73151797,144
18988675,144
118921133,144
40407560,144
193377233,144
20106337,144
30980778,144
1113541,144
14525652,144
355806838,144
187722919,144
90636410,144
70460503,144
245285728,144
366472553,144
324546502,144
486450371,144
16096907,144
62591681,144
19603370,144
46167548,144
30098539,144
418315536,144
18479513,144
344930023,144
16871528,144
126061711,144
59847989,144
36968942,144
18486746,144
22646938,144
173965448,144
271108957,144
101435350,144
292733652,144
454313925,144
123542227,144
25127315,144
18791048,144
148148588,144
211934757,144
27335801,144
106257440,144
14804982,144
175383671,144
125767923,144
28357463,144
5870022,144
26514893,144
33802943,144
10260682,144
114252159,144
25791772,144
270398460,144
19530289,144
112822449,144
20165052,144
56623,144
75555765,144
21417710,144
28393093,144
16669932,144
18148282,144
337245056,144
181299506,144
117237387,144
354755104,144
173591775,144
58598187,144
325760401,144
35843751,144
34578401,144
22541249,144
26060068,144
21347710,142
259641511,142
17745833,142
17002699,142
241964676,142
177264696,142
49110693,142
271044958,142
37916113,142
115717640,142
43234348,142
231571333,142
14458280,142
87969079,142
16852367,142
129008851,142
27470144,142
354733764,142
16521996,142
66392973,142
128158071,142
19353331,142
28740832,142
20918020,142
18500225,142
15518530,142
74107696,142
18148907,142
112471133,142
14689101,142
12998242,142
21202532,142
223509830,142
66970021,142
362055950,142
13274322,142
188412002,142
51256216,142
329732549,142
23807048,142
27612936,142
105570240,142
15395087,142
14982804,142
229636313,142
13311722,142
59780450,142
5609462,142
45218129,142
176328340,142
38992943,142
316781055,142
15439882,142
109371322,142
190123181,142
40930287,142
113576014,142
63307960,142
129879105,142
25007344,142
47841677,142
26479142,142
17076888,142
500400765,142
22012091,142
17028306,142
167969328,142
62745759,142
12623772,142
47465882,142
434018466,142
297166458,142
467753757,142
26179487,142
64552499,142
214603712,142
226671219,142
74550725,142
21683202,142
14882389,142
543373651,142
430170026,142
46059563,142
9300262,142
153457964,142
40308864,142
4838281,142
521489919,142
400475210,142
6446742,142
19735466,142
24166245,142
303456795,142
390179465,142
329567613,142
14625444,142
17596622,142
100525610,142
363737704,142
24212723,142
20543890,142
17132311,142
71156282,142
115700178,142
5654712,142
205413754,142
417927586,142
41209552,142
19149421,142
33323849,142
12331382,142
8690322,142
21718006,142
44552607,142
20119483,142
128771911,142
20437975,142
26362236,142
22300824,142
109303622,142
9245812,142
22055996,142
14539153,142
